puppet-manifests-+-8fc6a95-+-docstrings for puppet-manifests - part 7

puppet-manifests-+-22a3e40-+-add proper filter parser for libvirt qemu env logs

puppet-manifests-+-2e16ed4-+-docstrings for puppet-manifests - part 6

puppet-manifests-+-419e236-+-add proper filter for mysql slow log

puppet-manifests-+-67129e4-+-LDAP group-related parameters for gerrit config

puppet-manifests-+-ffa0e18-+-Removed build1.fuel-infra.org from site.pp

puppet-manifests-+-ebfdb6c-+-Fix problem with displaying jenkins login form

puppet-manifests-+-644f308-+-Fix utf8 problem with mastered installation with C locale

puppet-manifests-+-cf06cdc-+-Fix for libvirt deployment on Ubuntu distro

puppet-manifests-+-b18895e-+-docstrings for puppet-manifests - part 5

puppet-manifests-+-f3ff43f-+-Ability to merge facts with hiera merge

puppet-manifests-+-dcab554-+-Added two new puppet yum modules

puppet-manifests-+-f439dde-+-Divide package names for Ubuntu and RHEL distro

puppet-manifests-+-909e064-+-Add 'python-tox' pkg for every jenkins slave

puppet-manifests-+-2e7ff2a-+-docstrings for puppet-manifests - part 2

puppet-manifests-+-cb8c6fe-+-docstrings for puppet-manifests - part 3

puppet-manifests-+-083bb24-+-Ensure proper pkgs for RHEL distros in ssh module

puppet-manifests-+-74b82ce-+-Make logstash-forwarder optional during the deployment

puppet-manifests-+-df956d7-+-docstrings for puppet-manifests - part 1

puppet-manifests-+-3253173-+-Added manifests to configure Blackduck's server and client

puppet-manifests-+-2bcb066-+-added new optional params to elastics output

puppet-manifests-+-a686e85-+-Ability to manage 'auth.conf' added to puppet::master class

puppet-manifests-+-02cfa17-+-Merge "docstrings for puppet-manifests - part 4"

puppet-manifests-+-622aeae-+-Add xmlstarlet package for bats enabled slave nodes

puppet-manifests-+-bd7cc95-+-added disable_symlinks options

puppet-manifests-+-dbb55d3-+-Add docs location for pxetool

puppet-manifests-+-267c078-+-Be able to specify workers number in elastic output

puppet-manifests-+-55ae739-+-docstrings for puppet-manifests - part 4

puppet-manifests-+-bcc6955-+-Passing more parameters to uwsgi::application()

puppet-manifests-+-42cc140-+-Merge "Fix for proper permissions on nginx conf files"

puppet-manifests-+-7085244-+-Fix for proper permissions on nginx conf files

puppet-manifests-+-9deaa16-+-CRON jobs and static location for lpreports

puppet-manifests-+-b8d82c8-+-Ability to set puppet run by CRON

puppet-manifests-+-165f10e-+-Moving out listen_addr from libvirt hardcode

puppet-manifests-+-d525801-+-added reverted env zabbix item to jenkins slave

puppet-manifests-+-c308051-+-puppet manifests update for lpreports configuration

puppet-manifests-+-57963de-+-Cleanup for unused legacy stuff

puppet-manifests-+-ad6fcd5-+-Ability to specify secret_key added for django apps

puppet-manifests-+-0c379a7-+-Missed template added + other lpreports module fixes

puppet-manifests-+-d182658-+-cleaned deprecated node definition in site.pp

puppet-manifests-+-d72e420-+-Add rewrite to https for pxetool master and enable ssl_only in ssl

puppet-manifests-+-c79f048-+-Fix missing www_root directory in fuel_docs

puppet-manifests-+-d62bd10-+-Rewrite all requests to specs.fuel-infra.org => specs.openstack.org

puppet-manifests-+-ef6c975-+-lpreports puppet manifests added

puppet-manifests-+-51b2fde-+-PXETool deployment manifests

puppet-manifests-+-4783e91-+-Remove {::fqdn} from kibana-redirect's

puppet-manifests-+-61a19e7-+-Location for serving docs as a static added

puppet-manifests-+-593027d-+-Support for logs.fuel-infra.org service name in log storage

puppet-manifests-+-220c656-+-Add config-zabbix-agent-ulimit-item to the common class

puppet-manifests-+-7ecc456-+-fixed lock file in nailgun_demo

puppet-manifests-+-9c76d5e-+-Revert "ssh_authorized_key cleanup before add behaviour implementation"

puppet-manifests-+-450c8ab-+-added docker config to jenkins slave manifest

puppet-manifests-+-f5c5907-+-fixes double declaration for nested virtualisation

puppet-manifests-+-2ed5e43-+-Move bats package from infra-ci to fuel-ci

puppet-manifests-+-14cb74e-+-Log storage puppetized manifests

puppet-manifests-+-84b207c-+-separate certificates for registry nodes

puppet-manifests-+-e09cbb3-+-Adding python-yaml and python-git to all slaves

puppet-manifests-+-8cd0d75-+-Fix for missed .ssh dir for root user

puppet-manifests-+-11e1b23-+-Remove ci-slaves from site.pp

puppet-manifests-+-6d325e8-+-add dmesg monitor to fuel_project/common

puppet-manifests-+-7c34a7f-+-ssh_authorized_key cleanup before add behaviour implementation

puppet-manifests-+-66b5d8f-+-Fix for modprobe's missing arguments

puppet-manifests-+-1e2a8f7-+-Adding stub for qemu=2.4 missed modprobe file

puppet-manifests-+-314f0de-+-Custom error pages for jenkins master instance

puppet-manifests-+-63440e0-+-MongoDB puppet manifests with example hiera role added

puppet-manifests-+-f069a87-+-Removing recursion on chmoding for /var/www/mirror

puppet-manifests-+-c129dc2-+-Fix for compability issue with new rsync+ssh scheme users

puppet-manifests-+-da8dd1a-+-name update for config-zabbix-agent package

puppet-manifests-+-43cb277-+-Mirror role moved to hiera

puppet-manifests-+-c6c4852-+-Install libpcap-dev package on fuel-ci slave nodes

puppet-manifests-+-91dee3f-+-rsync over SSH method for mirrors added

puppet-manifests-+-a4a41b3-+-Motd banner moved to hiera

puppet-manifests-+-88ca7db-+-Switch plugin sync to rsync over SSH

puppet-manifests-+-7030593-+-ns role migration to hiera

puppet-manifests-+-132c10e-+-changed main port from 5000 to 443

puppet-manifests-+-5fa1ac4-+-Update gerrit module to be more closer to upstream

puppet-manifests-+-10febc1-+-Remove obsolete install_label_dumper parameter

puppet-manifests-+-ff24ebf-+-Static caching and cleanup for jenkins

puppet-manifests-+-e4dea64-+-Static caching and "static" location name update

puppet-manifests-+-df90c5e-+-Fix for definition to use to create pins

puppet-manifests-+-c764c6c-+-Fix of error_pages location in fuel_stats

puppet-manifests-+-e3ac44a-+-Manifests for etherpad added

puppet-manifests-+-2f57bec-+-docker registry manifests

puppet-manifests-+-4046fb1-+-demo - also use small static for SSl

puppet-manifests-+-6a6b0db-+-Fix for ISO build broken dependencies

puppet-manifests-+-55dba0a-+-demo minified

puppet-manifests-+-4ba4ba7-+-demo firewall fix

puppet-manifests-+-664caf5-+-Add jenkins slave for infra-ci

puppet-manifests-+-915ece5-+-nailgun demo manifest upgrade

puppet-manifests-+-3b10106-+-Moving tracker role to hiera

puppet-manifests-+-7075165-+-Separating files and cron from importer settings

puppet-manifests-+-4741b52-+-Increasing maintenance script running interval(for zabbix server)

puppet-manifests-+-b664917-+-Add compression for console output from jenkins jobs

puppet-manifests-+-3bbc3d5-+-Add zuul monitoring script for zabbix

puppet-manifests-+-70e6fd4-+-Ability to add custom imports in settings added for django::application

puppet-manifests-+-d5ac483-+-Reuse /var/run/lock dir for placing .lock files

puppet-manifests-+-e62106e-+-Cleanup and mostly cosmetic changes

puppet-manifests-+-cb0b620-+-Inventory tool puppet manifests added

puppet-manifests-+-740179d-+-Fix error pages for fuel stats without ssl

puppet-manifests-+-cbd7707-+-Typo fix in fuel_stats/manifests/collector.pp

puppet-manifests-+-66f9e6c-+-Add master-node-uid to nginx log_format

puppet-manifests-+-3f3c3a4-+-Add zlib1g{,-dev} pkgs as a requirement for ci jobs

puppet-manifests-+-166f99f-+-Fix zuul status page

puppet-manifests-+-4c41cef-+-cachers moved to hiera roles

puppet-manifests-+-f521a59-+-Enable OOM Killer item zabbix check in common

puppet-manifests-+-a961d31-+-Allow to install exact version of kernel package

puppet-manifests-+-61de298-+-Add pyhton-lxml package to perestroika publisher

puppet-manifests-+-c12a4d2-+-Removed 'sudoers_base' option from jenkins::slave module as not needed

puppet-manifests-+-6394d6e-+-Remove unused variable sudoers_base

puppet-manifests-+-809ac8f-+-Created 'zuul' module, created 'zuul' role

puppet-manifests-+-e7a33d3-+-Remove unused variable in jenkins::slave

puppet-manifests-+-c5da03d-+-Remove old known_hosts from jenkins_slave

puppet-manifests-+-a0753a6-+-Redirect root of specs vhost to specific dir

puppet-manifests-+-55d600e-+-Updated docs to include specs.fuel-infra.org vhost

puppet-manifests-+-bccbc04-+-Updated "custom_scripts_slave" role in hiera and custom_scripts module

puppet-manifests-+-e831efe-+-Atop interval update to 60 seconds

puppet-manifests-+-e1a2c84-+-Small revert of fuel_project::jenkins::slave

puppet-manifests-+-dcc7a3f-+-Typo fixes in fuel_stats::analytics

puppet-manifests-+-c485840-+-Fix for proper dependencies

puppet-manifests-+-a57f7ac-+-Zabbix maintenance script added.

puppet-manifests-+-4943e9d-+-Update of 'python_jenkins_slave' role to run custom Python scripts in docker container

puppet-manifests-+-e9b89cd-+-Add an option to disable puppet-manifests-update cronjob

puppet-manifests-+-51133c4-+-Move error_pages in docs from location to server

puppet-manifests-+-8205c4d-+-Fix for proper lockfiles usage

puppet-manifests-+-805abb2-+-facter-facts package added to common, some packages moved to parameters

puppet-manifests-+-cf7f44e-+-Changes in the partnerappliance class

puppet-manifests-+-7ea6bc5-+-Move *_npm_packages lists into class variables

puppet-manifests-+-8f2b441-+-Merge "TPI Labs: add build_fuel_plugins to jenkins slaves"

puppet-manifests-+-a5dad7f-+-TPI Labs: add build_fuel_plugins to jenkins slaves

puppet-manifests-+-22f5c97-+-TPI Labs: add packages required for vmware hostd

puppet-manifests-+-f843c10-+-Added appliance class for "Certified Rack Level Appliance" project

puppet-manifests-+-8729809-+-Add error pages for docs and fuel-stats

puppet-manifests-+-88b7fef-+-Gerrit replication refactoring

puppet-manifests-+-f26f1ca-+-Refactoring perestroika

puppet-manifests-+-fd5c795-+-UWSGI support for lodgeit added

puppet-manifests-+-134ba07-+-Added package 'python3-dev' in 'verify_fuel_web' of 'fuel_project::jenkins::slave'

puppet-manifests-+-1d2846e-+-Avoidance of duplication for '::fuel_project::common' class in 'fuel_project::jenkins::slave'

puppet-manifests-+-7402ddc-+-Move keys from parameters to class

puppet-manifests-+-0efed8f-+-Custom error pages for paste

puppet-manifests-+-02eecd2-+-Use hiera hash to recieve ssh keys

puppet-manifests-+-d3380e0-+-Created 'perestorika' classes in 'fuel_project::role':

puppet-manifests-+-9f39077-+-Ability to set custom logo for paste added

puppet-manifests-+-c6c0c93-+-Paste pupet manifests initial release

puppet-manifests-+-6cbb04b-+-Remove jenkins swarm slaves from site.pp

puppet-manifests-+-f772284-+-Merge "Randmness added to quering for ssh keys from IT's LDAP"

puppet-manifests-+-f9cd1d0-+-Randmness added to quering for ssh keys from IT's LDAP

puppet-manifests-+-b67bf45-+-Ability to create additional parameters added

puppet-manifests-+-8510915-+-Added missed package "yum-utils" to install on the servers to run install tests

puppet-manifests-+-0578275-+-Added parameter "libvirt_default_network" to enable libvirt's "default" network after manifests implementing

puppet-manifests-+-19415c3-+-Add alias for fuel-qa on docs.fuel-infra.org

puppet-manifests-+-fafd07c-+-Added bats package for later usage by infra-ci

puppet-manifests-+-7e6ae39-+-Implement pip packages mirror

puppet-manifests-+-2c81e4d-+-Implement npm_mirror role

puppet-manifests-+-332f6d1-+-Add default pip_opts in fuel_stats module

puppet-manifests-+-37ff417-+-Moving errata base to django::application module

puppet-manifests-+-994a3e5-+-Error pages added to errata and fix in landing page

puppet-manifests-+-2b3a7c6-+-Add requirements for isolated install jenkins-slave node with build_iso role

puppet-manifests-+-2afaac3-+-Move fuel_docs to new scheme

puppet-manifests-+-c3c25df-+-Create rubygems mirror from rubygems.org

puppet-manifests-+-4ef08f2-+-Fix redirect from fuel-dev to docs.fuel-infra.org

puppet-manifests-+-546b47b-+-Changed template of the "packtest*" nodes

puppet-manifests-+-3793256-+-Remove fuel_project::apps::firewall from common

puppet-manifests-+-de5e443-+-Fix issues with known_hosts

puppet-manifests-+-9e4fb41-+-Implement selenium test on fuel-ci slaves nodes

puppet-manifests-+-758894f-+-Fixed class 'fuel_project::jenkins::slave':

puppet-manifests-+-77fc48c-+-Merge "Allow to pass array to ssh::known_hosts"

puppet-manifests-+-ca831cd-+-Added new record for the perestroika-slaveXX nodes

puppet-manifests-+-c1af7e8-+-Allow to pass array to ssh::known_hosts

puppet-manifests-+-9546519-+-Refactored anonymous statisctics

puppet-manifests-+-6e29fb6-+-Stupid typo fixes ;)

puppet-manifests-+-902077b-+-Behaviour update for new hosts without $external_host == true

puppet-manifests-+-98390cb-+-Moved all nodes which have statement hiera_classes to single definition

puppet-manifests-+-1393743-+-Errata nodes hostnames updated in site.pp

puppet-manifests-+-ee4c457-+-Updated mirror app class path

puppet-manifests-+-d191b3b-+-Replace the puppetlabs-bacula module

puppet-manifests-+-e791283-+-Implement web-sharing node for publishing jenkins jobs' logs

puppet-manifests-+-ad64f12-+-Provide ability to configure sftp

puppet-manifests-+-43efef4-+-Access-Control-Allow-Origin header on static.fuel-infra.org

puppet-manifests-+-aa406af-+-Merge "Add redirect for fuel-dev to communtity site"

puppet-manifests-+-a272b63-+-verify_fuel_web role requres postgresql-server-dev-all package

puppet-manifests-+-ab099e2-+-Add redirect for fuel-dev to communtity site

puppet-manifests-+-801686a-+-Added sudo class and tcpdump usage

puppet-manifests-+-5eaf920-+-Move filter json to separate file and load it from file.

puppet-manifests-+-3e07cb4-+-Fuel-stats ssl fix

puppet-manifests-+-1f0acf1-+-Mailman apache configuration added

puppet-manifests-+-8760a21-+-Adding docker-builder dependencies.

puppet-manifests-+-54b5d91-+-Fix for proper if not check in the part of aliases detection

puppet-manifests-+-d2624b4-+-Google counter ability to use added

puppet-manifests-+-6ae3f4a-+-Splitting errata hosts and starting to use hiera

puppet-manifests-+-65bd03c-+-Fuel Infra Error pages for landing page

puppet-manifests-+-f76f5b7-+-Added two new hosts

puppet-manifests-+-0fcb87a-+-Update of avaiable locations for fuel-docs

puppet-manifests-+-d270ac2-+-Added filtering releases option for last collector

puppet-manifests-+-12fd01c-+-We need to be sure that target directory for alert script exist

puppet-manifests-+-4396865-+-Libjpeg-dev added to verify_fuel_docs packages lst

puppet-manifests-+-79d7447-+-Merge "New mirror-pkgs role"

puppet-manifests-+-cdfa0d5-+-New mirror-pkgs role

puppet-manifests-+-6cac56b-+-Fix for redirect location

puppet-manifests-+-2268d50-+-Aliases for www.fuel-infra.org

puppet-manifests-+-61878a2-+-Fix /etc/timezone file

puppet-manifests-+-cef3e33-+-Fix naming for patching-slave nodes

puppet-manifests-+-ce99701-+-Jenkins_cli modifications

puppet-manifests-+-6842c62-+-Added hosts for statistics for systest

puppet-manifests-+-968b9d0-+-Monitor mysql instances using zabbix

puppet-manifests-+-9f8f0ba-+-mailman hosts added

puppet-manifests-+-10ecaef-+-Added 'osci_bulder' option in 'fuel_project::jenkins::slave' module.

puppet-manifests-+-1c8c39e-+-Add logrotate delay option for upstart logs

puppet-manifests-+-de7d340-+-zabbkit notification alert script added

puppet-manifests-+-0aada2d-+-Add patching-ci slaves definition

puppet-manifests-+-9090f5c-+-Moving web configuration to hiera

puppet-manifests-+-aa952b0-+-Merge "Be able to monitor lpupdatebug log using zabbix"

puppet-manifests-+-f20a729-+-Demo deployment fixes

puppet-manifests-+-cdb8b2a-+-Be able to monitor lpupdatebug log using zabbix

puppet-manifests-+-e9848b2-+-Merge "Fixing permissions for directory contains gitrevision.txt for monitoring purposes"

puppet-manifests-+-2914d76-+-Merge "Add patching-jenkins node definition"

puppet-manifests-+-32abe55-+-Fixing permissions for directory contains gitrevision.txt for monitoring purposes

puppet-manifests-+-4a59ebb-+-Added new locations for the "seed" servers

puppet-manifests-+-3da3c4b-+-Add patching-jenkins node definition

puppet-manifests-+-75e65f8-+-Install devscripts package on CI slaves which build ISO

puppet-manifests-+-c1e34c5-+-Setting more permissive chmod to /var/lib/puppet/gitrevision.txt

puppet-manifests-+-25e038d-+-Re-arange parameters definition

puppet-manifests-+-3a87567-+-Make code closer to coding style requirements

puppet-manifests-+-966627f-+-Remove value from ruby_version variable

puppet-manifests-+-47fd5b5-+-Merge "Bump Ruby version to 2.1.5"

puppet-manifests-+-dd6ed07-+-Refactoring fuel-stats

puppet-manifests-+-075cdfe-+-Add carriage return for /etc/hostname

puppet-manifests-+-f01712e-+-Bump Ruby version to 2.1.5

puppet-manifests-+-53e05fe-+-Logging and redirects for docs.f-i|m added

puppet-manifests-+-682356e-+-Remove unnecessary Zabbix Agent fix

puppet-manifests-+-0377989-+-Added update_status parameter to lpupdatebug

puppet-manifests-+-8f5db1d-+-Refactoring of seed instance

puppet-manifests-+-99e19de-+-Add verify_jenkins_jobs option to jenkins slave manifests

puppet-manifests-+-3c758c9-+-Ensure we have iso/ directory in jenkins workspace

puppet-manifests-+-90eb918-+-Set vm.swappiness value to zero for nodes running systest

puppet-manifests-+-3fad4ad-+-Fix puppetmaster node installtion from scratch

puppet-manifests-+-b31e9d2-+-Sort variables definition in alphabetical order for jenkins slave

puppet-manifests-+-eeca3b1-+-Allow to provide auth mode for gerrit node

puppet-manifests-+-af9af63-+-Added projects var into config file

puppet-manifests-+-8a8ff52-+-New pattern for the Fuel Gerrit hosts added to the manifests

puppet-manifests-+-3419ff0-+-Install packages required for building packages on CI slaves

puppet-manifests-+-29c954e-+-Fixing deeper hash merging for firewall

puppet-manifests-+-f5ae952-+-Fix for github poller cronjob output

puppet-manifests-+-9931f3f-+-Moving test.local zone to hiera

puppet-manifests-+-01c4b1a-+-Zabbix instances regex fixed

puppet-manifests-+-987c3a5-+-Fix for default attributes values in partnershare class

puppet-manifests-+-3ba1c9f-+-Setting compression for js and css files

puppet-manifests-+-2e1e45b-+-SSL fixes for static vhost

puppet-manifests-+-1ff4ff2-+-Fixup for anon stat modules

puppet-manifests-+-cb8e667-+-Swapping zbx* stuff to new hiera class include scheme

puppet-manifests-+-8798e60-+-Merge "Errata Base modules added"

puppet-manifests-+-d264a68-+-Fix for default firewall enable flag value

puppet-manifests-+-af9a0ec-+-Errata Base modules added

puppet-manifests-+-86cb22d-+-Refactoring of seed role

puppet-manifests-+-67bd3b0-+-vhost for static.fuel-infra.org added

puppet-manifests-+-1a82307-+-Control which specific devops tool to deploy

puppet-manifests-+-440fab9-+-Fix for logs attributes

puppet-manifests-+-9485f38-+-Fix bridging setup on node deployment

puppet-manifests-+-935dfa4-+-Improve rvm module usage

puppet-manifests-+-90a33b8-+-xorriso added for proper EUFI ISO builds

puppet-manifests-+-6b86196-+-Changes in 'osci_test' option of 'fuel project::jenkins::slave' class:

puppet-manifests-+-cf19f0f-+-Merge "LDAP support added"

puppet-manifests-+-7d5509f-+-Add infra-ci and fuel-ci jenkins master nodes to site.pp

puppet-manifests-+-4535896-+-LDAP support added

puppet-manifests-+-c3d5bc2-+-Added new "infra-ci*" pattern for the infra-ci slaves

puppet-manifests-+-d647ec6-+-Changed pattern for the names of CI-slaves

puppet-manifests-+-a1971a2-+-Remove unused pip inclusion

puppet-manifests-+-b4584db-+-Fix for fuel-docs #4, wrong variable name

puppet-manifests-+-ff41875-+-Fix for fuel-docs #3, ssl_only added, https port open

puppet-manifests-+-fc6aeb5-+-Fix for fuel-docs #2, ssl issues

puppet-manifests-+-e472b4f-+-Fix for fuel-docs #2

puppet-manifests-+-c8d544c-+-Fix for fuel-docs

puppet-manifests-+-e71bc21-+-Merge "Added non-root account for fuel-docs"

puppet-manifests-+-309dada-+-Merge "Remove unneeded pip module"

puppet-manifests-+-0fc389a-+-Added non-root account for fuel-docs

puppet-manifests-+-1a03bba-+-Support nodes in *.infra.mirantis.net zone

puppet-manifests-+-ea64d8e-+-Redirects for fuel-docs

puppet-manifests-+-009d414-+-Make sure net.bridge.* is set after reboot

puppet-manifests-+-59824ce-+-Improve local MTA management

puppet-manifests-+-381c9f6-+-Make sure jenkins_cli is ran with running service

puppet-manifests-+-e1b5b07-+-Update service name for lpupdatebug script

puppet-manifests-+-23a11cf-+-Remove unneeded pip module

puppet-manifests-+-3905cb4-+-New racktables module and fuel_project::racktables

puppet-manifests-+-a800ceb-+-django::application definition added for django apps setting up

puppet-manifests-+-5903df6-+-Add lpupdatebug to devops_tools.pp manifest

puppet-manifests-+-4a1152e-+-Added new 'tools' devops nodes definition

puppet-manifests-+-9f29902-+-Tracker role added + hostlist updated

puppet-manifests-+-02948e4-+-Fix btsync configuration on TPI labs

puppet-manifests-+-b1bedea-+-TPI Labs: changed default rsync ip address

puppet-manifests-+-4f33ad8-+-TPI labs: change sudoers build_iso config

puppet-manifests-+-daeb04c-+-Add vmware user for pam authorization

